2025-05-30 09:53:45,780 - log - INFO - ==========================================
data:/leonardo_work/EUHPC_R04_192/fmohamma/Adversarial_Robust_Clip/atpt_data/downstream_datasets
test_sets:Cars
dataset_mode:test
arch:ViT-L/14
resolution:224
workers:4
no_pin_memory:False
batch_size:64
print_freq:20
gpu:0
no_cudnn_benchmark:False
n_ctx:4
ctx_init:a_photo_of_a
tpt_loss:rtpt
seed:0
output_dir:/leonardo_work/EUHPC_R04_192/fmohamma/Adversarial_Robust_Clip/atpt_data/ViT-L/14/Cars
log_output_dir:/leonardo_work/EUHPC_R04_192/fmohamma/Adversarial_Robust_Clip/ATPT/Final_Results/ViT-L/14/Cars
eps:0.0
alpha:0.0
alpha_eps_ratio:4.0
steps:0
lr:0.005
selection_p:0.1
tta_steps:1
ensemble_type:vanilla
top_k:20
softmax_temp:0.01
counter_attack:False
counter_attack_type:pgd
counter_attack_steps:0
counter_attack_eps:4.0
counter_attack_alpha:1.0
counter_attack_tau_thres:0.2
counter_attack_beta:2.0
counter_attack_weighted_perturbations:True
pgd_clip_pure_i_text_embeddings:null
pgd_counter_and_clipure_i_lamda:1.0
selected_id_name:selected_topk.json
weighted_score_name:weighted_scores.json
batch_entropy_name:entropies.json
log_dir:/leonardo_work/EUHPC_R04_192/fmohamma/Adversarial_Robust_Clip/ATPT/Final_Results/ViT-L/14/Cars/Clean/No_Counter_Attack/TPT/Optimization_Loss_rtpt_LR_0_005_Optimization_Steps_1_View_Selection_Fraction_0_1/Inference_Ensemble_vanilla

2025-05-30 09:53:45,781 - log - INFO - Use GPU: 0 for training
2025-05-30 09:54:18,027 - log - INFO - Freezing all parameters except prompt learner
2025-05-30 09:54:18,028 - log - INFO - => Model created: visual backbone ViT-L/14
2025-05-30 09:54:18,055 - log - INFO - Number of test samples: 8041
2025-05-30 09:54:18,055 - log - INFO - Evaluating dataset: Cars
2025-05-30 09:54:18,056 - log - INFO - Starting evaluation with batch size: 64, selection percentage: 0.1
2025-05-30 09:54:18,056 - log - INFO - Test-time adaptation steps: 1, learning rate: 0.005
2025-05-30 09:59:03,833 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:05,937 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:08,040 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:10,142 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:12,244 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:14,348 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:16,450 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:18,552 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:20,656 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:22,759 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:24,861 - log - INFO - iter:140/8041, clip_acc1=72.14286041259766, tta_acc1=71.42857360839844
2025-05-30 09:59:24,861 - log - INFO - iter:140/8041, Original Acc@1: 72.14, Acc@5: 97.86, TTA Acc@1: 71.43, Acc@5: 99.29
2025-05-30 09:59:24,862 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:26,964 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:29,067 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:31,169 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:33,271 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:35,375 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:37,477 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:39,579 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:41,681 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:43,785 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:45,888 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:47,989 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:50,092 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:52,194 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:54,296 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:56,399 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 09:59:58,501 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:00,603 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:02,706 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:04,809 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:06,912 - log - INFO - iter:160/8041, clip_acc1=73.125, tta_acc1=71.25
2025-05-30 10:00:06,912 - log - INFO - iter:160/8041, Original Acc@1: 73.12, Acc@5: 97.50, TTA Acc@1: 71.25, Acc@5: 98.75
2025-05-30 10:00:06,912 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:09,014 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:11,117 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:13,220 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:15,322 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:17,424 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:19,527 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:21,629 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:23,731 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:25,834 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:27,937 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:30,038 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:32,141 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:34,244 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:36,346 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:38,448 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:40,552 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:42,654 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:44,756 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:46,859 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:48,961 - log - INFO - iter:180/8041, clip_acc1=73.8888931274414, tta_acc1=72.77777862548828
2025-05-30 10:00:48,961 - log - INFO - iter:180/8041, Original Acc@1: 73.89, Acc@5: 97.78, TTA Acc@1: 72.78, Acc@5: 98.89
2025-05-30 10:00:48,962 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:51,064 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:53,167 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:55,269 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:57,372 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:00:59,474 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:01,577 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:03,679 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:05,782 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:07,884 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:09,986 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:12,088 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:14,191 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:16,294 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:18,396 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:20,498 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:22,601 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:24,703 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:26,805 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:28,907 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:31,011 - log - INFO - iter:200/8041, clip_acc1=72.5, tta_acc1=73.0
2025-05-30 10:01:31,012 - log - INFO - iter:200/8041, Original Acc@1: 72.50, Acc@5: 96.50, TTA Acc@1: 73.00, Acc@5: 99.00
2025-05-30 10:01:31,012 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:33,116 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:35,218 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:37,320 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:39,422 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:41,524 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:43,626 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:45,728 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:47,831 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:50,676 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:52,863 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:54,965 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:57,068 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:01:59,171 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:01,273 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:03,380 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:05,487 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:07,590 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:09,692 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:11,794 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:13,898 - log - INFO - iter:220/8041, clip_acc1=71.81817626953125, tta_acc1=73.63636016845703
2025-05-30 10:02:13,898 - log - INFO - iter:220/8041, Original Acc@1: 71.82, Acc@5: 95.91, TTA Acc@1: 73.64, Acc@5: 98.64
2025-05-30 10:02:13,899 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:16,005 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:18,106 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:20,209 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:22,312 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:24,414 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:26,515 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:28,618 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:30,720 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:32,823 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:34,926 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:37,031 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:39,137 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:41,240 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:43,342 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:45,445 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
2025-05-30 10:02:47,547 - log - INFO - Evaluating clean images without adversarial attack or counter-attack
